# Temperatura (°C) |  tau(s) 
            -27.00	1.15e-07
            -27.00	1.21e-07
            -26.70	1.15e-07
            -26.00	1.13e-07
            -25.30	1.07e-07
            -24.60	1.04e-07
            -23.50	1.03e-07
            -21.60	1.07e-07
            -20.70	1.04e-07
            -19.50	1.02e-07
            -18.30	9.98e-08
            -16.80	1.01e-07
            -16.30	9.34e-08
            -15.00	8.70e-08
            -14.00	9.13e-08
            -13.30	9.79e-08
            -11.70	9.17e-08
            -10.70	9.06e-08
            -10.10	9.11e-08
             -8.90	9.23e-08
             -7.70	8.69e-08
             -6.80	8.94e-08
             -6.10	9.00e-08
             -5.30	9.13e-08
             -4.60	9.73e-08
             -3.60	9.79e-08
             -3.00	9.76e-08
             -2.20	9.65e-08
             -1.50	1.09e-07
             -0.50	1.04e-07
             -0.10	1.10e-07
              0.60	1.15e-07
              1.00	1.20e-07
              1.60	1.23e-07
              2.50	1.27e-07
              3.20	1.34e-07
              3.60	1.37e-07
              4.20	1.44e-07
              5.00	1.40e-07
              5.40	1.35e-07
              6.00	1.40e-07
              6.60	1.39e-07
              6.80	1.37e-07
              7.50	1.43e-07
              8.00	1.35e-07
              8.30	1.40e-07
              8.80	1.47e-07
              9.40	1.47e-07
              9.70	1.43e-07
             10.20	1.40e-07
             10.70	1.35e-07
             11.00	1.40e-07
             11.50	1.37e-07
             11.90	1.41e-07
             12.30	1.39e-07
             12.50	1.48e-07
             12.80	1.40e-07
             13.30	1.42e-07
             13.50	1.38e-07
             13.80	1.45e-07
             14.10	1.39e-07
             14.60	1.39e-07
             14.80	1.41e-07
             15.00	1.42e-07
             15.30	1.45e-07
             15.60	1.41e-07
             15.80	1.42e-07
             16.10	1.39e-07
             16.30	1.43e-07
             16.40	1.40e-07
             16.70	1.41e-07
             16.90	1.37e-07
             17.10	1.44e-07
             17.30	1.46e-07
             17.60	1.37e-07
             17.70	1.40e-07
             17.90	1.41e-07
             18.00	1.39e-07
             18.20	1.38e-07
             18.50	1.40e-07
             18.60	1.37e-07
             18.80	1.43e-07
             18.90	1.44e-07
             19.10	1.41e-07
             19.20	1.44e-07
             19.40	1.44e-07
             19.50	1.48e-07
             19.60	1.39e-07
             19.70	1.39e-07
             19.90	1.45e-07
             20.00	1.44e-07
             20.00	1.41e-07
             20.20	1.38e-07
