# Temperatura (°C) | tau (s)
            -36.80	1.22e-07
            -36.30	1.18e-07
            -35.80	1.19e-07
            -35.10	1.09e-07
            -34.30	1.04e-07
            -32.50	9.42e-08
            -31.10	1.02e-07
            -30.20	9.46e-08
            -28.70	9.75e-08
            -26.70	9.20e-08
            -24.70	9.86e-08
            -23.20	9.36e-08
            -22.10	9.88e-08
            -20.50	9.75e-08
            -18.30	9.49e-08
            -17.40	9.79e-08
            -16.40	9.26e-08
            -15.60	8.90e-08
            -14.00	9.31e-08
            -12.90	9.59e-08
            -12.00	9.39e-08
            -11.00	9.68e-08
             -9.80	9.76e-08
             -8.70	9.57e-08
             -7.70	9.55e-08
             -7.00	1.04e-07
             -5.90	9.15e-08
             -4.80	1.06e-07
             -4.30	9.98e-08
             -3.60	1.03e-07
             -2.70	1.02e-07
             -2.30	1.10e-07
             -1.30	1.09e-07
             -0.60	1.18e-07
             -0.20	1.23e-07
              0.60	1.21e-07
              1.40	1.27e-07
              1.80	1.28e-07
              2.30	1.35e-07
              2.90	1.36e-07
              3.40	1.40e-07
              4.10	1.44e-07
              4.70	1.39e-07
              5.00	1.35e-07
              5.50	1.43e-07
              6.40	1.36e-07
              7.10	1.39e-07
              7.40	1.39e-07
              7.90	1.36e-07
              8.40	1.46e-07
              8.80	1.44e-07
              9.40	1.40e-07
              9.80	1.47e-07
             10.10	1.39e-07
             10.70	1.46e-07
             11.10	1.45e-07
             11.50	1.42e-07
             11.80	1.44e-07
             12.10	1.48e-07
             12.70	1.38e-07
             13.10	1.43e-07
             13.40	1.44e-07
             13.60	1.39e-07
             14.00	1.46e-07
             14.30	1.43e-07
             14.60	1.45e-07
             14.90	1.42e-07
             15.10	1.41e-07
             15.60	1.39e-07
             15.70	1.43e-07
             16.10	1.41e-07
             16.30	1.43e-07
             16.60	1.44e-07
             16.70	1.39e-07
             17.00	1.35e-07
             17.10	1.42e-07
             17.40	1.42e-07
             17.50	1.41e-07
             17.80	1.40e-07
             17.90	1.41e-07
             18.10	1.40e-07
             18.30	1.40e-07
             18.50	1.39e-07
             18.60	1.36e-07
             18.80	1.42e-07
             18.90	1.42e-07
             19.10	1.44e-07
             19.20	1.43e-07
             19.40	1.38e-07
             19.50	1.46e-07
             19.80	1.40e-07
             19.90	1.40e-07
             20.00	1.41e-07
             20.00	1.43e-07
             20.20	1.44e-07
             20.40	1.41e-07
